RBD;c_COD_COM_RBD;DGV_RBD;NOM_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;LATITUD;LONGITUD;CONVENIO_PIE;PACE;MAT_TOTAL;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL
239;2201;9;ESCUELA BASICA 21 DE MAYO;6;5;0;-22.450781;-68.932007;1;0;666;1;1;1;;GRATUITO;GRATUITO
240;2201;2;ESCUELA BASICA REPUBLICA DE FRANCIA;6;5;0;-22.474831;-68.932648;1;0;618;1;1;7;LAICA;GRATUITO;GRATUITO
241;2201;0;ESCUELA PARVULARIA LAS ARDILLAS;6;5;0;-22.44329071;-68.92927551;1;0;197;1;1;1;;GRATUITO;GRATUITO
243;2201;7;ESCUELA BASICA PUKARA;6;5;1;-22.26803;-68.631218;1;0;39;1;1;2;;GRATUITO;GRATUITO
244;2201;5;ESCUELA DE PARVULOS LOS ENANITOS;6;5;0;-22.45796585;-68.93946838;1;0;272;1;1;7;NINGUNA;GRATUITO;GRATUITO
245;2201;3;ESCUELA DE PARVULOS PAPELUCHO;6;5;0;-22.44638252;-68.91606903;1;0;120;1;1;1;;GRATUITO;GRATUITO
246;2201;1;ESCUELA BASICA SENORA DE LA CANDELARIA;6;5;1;-22.33777;-68.212242;1;0;19;1;1;2;;GRATUITO;GRATUITO
248;2201;8;ESCUELA BASICA SAN JOSE;6;5;1;-22.27883;-68.322403;1;0;6;1;1;2;;GRATUITO;GRATUITO
249;2201;6;ESCUELA BASICA SAN ANDRES;1;1;1;-22.11495425;-68.31687474;0;0;0;0;2;2;;GRATUITO;GRATUITO
251;2201;8;ESCUELA BASICA SAN SANTIAGO;1;1;1;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
252;2201;6;ESCUELA BASICA SAN FRANCISCO;6;5;1;-22.342751;-68.650139;1;0;100;1;1;2;;GRATUITO;GRATUITO
253;2201;4;COLEGIO ADVENTISTA DE CALAMA;3;2;0;-22.465719;-68.926689;1;0;1065;1;1;7;ADVENTISTA;$1.000 A $10.000;$50.001 A $100.000
254;2201;2;FUNDACION EDUCACIONAL COLEGIO NUESTRA SEÑORA DE AYQUINA;3;2;0;-22.461519;-68.927673;1;0;895;1;1;2;;GRATUITO;GRATUITO
255;2201;0;COLEGIO EJERCITO DE SALVACION;3;2;0;-22.4599;-68.930656;1;0;1189;1;1;3;;GRATUITO;GRATUITO
256;2201;9;INSTITUTO OBISPO SILVA LEZAETA;3;2;0;-22.46957;-68.926529;0;0;1791;1;1;2;;$10.001 A $25.000;$50.001 A $100.000
257;2201;7;COLEGIO CHUQUICAMATA;4;3;0;-22.478863;-68.91212;0;0;1060;1;1;1;;$1.000 A $10.000;$50.001 A $100.000
259;2201;3;ESC. PARV. JESUS DE NAZARETH;4;3;0;-22.464136;-68.92174;0;0;0;0;1;2;;MAS DE $100.000;MAS DE $100.000
261;2201;5;ESCUELA DE PARRVULOS CAPITAN RAFAEL TORREBLANCA;4;3;0;-22.451738;-68.91319;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
262;2201;3;ESCUELA DE PARVULOS MICKEY MOUSE;3;2;0;-22.450636;-68.93184;0;0;192;1;1;1;;GRATUITO;GRATUITO
265;2201;8;ESCUELA DE PARVULOS LOS CONEJITOS;6;5;0;-22.45832062;-68.92401123;0;0;140;1;1;1;;GRATUITO;GRATUITO
268;2202;2;ESC. BASICA RURAL SAN ANTONIO DE PADUA;6;5;1;-21.223881;-68.25251;1;0;50;1;1;2;;GRATUITO;GRATUITO
269;2203;0;ESCUELA BASICA SAN PEDRO DE ATACAMA;6;5;0;-22.912609;-68.196808;1;0;1009;1;1;1;;GRATUITO;GRATUITO
270;2203;4;COMPLEJO EDUCACIONAL TOCONAO;6;5;1;-23.19017;-68.006432;1;0;403;1;1;1;;GRATUITO;GRATUITO
271;2203;2;ESCUELA BASICA CAMAR;6;5;1;-22.910219;-68.201431;1;0;17;1;1;1;;GRATUITO;GRATUITO
273;2203;9;ESCUELA BASICA SOLOR;6;5;1;-22.9457289;-68.1858461;1;0;32;1;1;2;;GRATUITO;GRATUITO
274;2203;7;ESCUELA BASICA SAN ROQUE;6;5;1;-23.67869;-68.073097;1;0;31;1;1;2;;GRATUITO;GRATUITO
275;2203;5;ESCUELA BASICA ANDINA;6;5;1;-22.908039;-68.201508;0;0;2;1;1;2;;GRATUITO;GRATUITO
276;2203;3;ESCUELA BASICA TALABRE;6;5;1;-23.32527542;-67.83605957;1;0;12;1;1;1;;GRATUITO;GRATUITO
277;2203;1;ESCUELA BASICA SAN BARTOLOME;6;5;1;-22.90843;-68.197983;1;0;37;1;1;2;;GRATUITO;GRATUITO
279;2101;8;LICEO INDUSTRIAL EULOGIO GORDO MONEO;1;1;0;-23.61371;-70.38282;1;1;2060;1;1;1;;GRATUITO;GRATUITO
280;2101;1;LICEO COMERCIAL JERARDO MUNOZ CAMPOS;1;1;0;-23.6527;-70.399529;1;1;1681;1;1;1;;GRATUITO;GRATUITO
282;2101;8;LICEO A. RENDIC I. ANEXO C. REHABILIT. SOCIAL;1;1;0;-23.65327454;-70.39200592;0;0;13;1;1;7;NINGUNA;GRATUITO;GRATUITO
283;2101;6;LICEO TECNICO ANTOFAGASTA;1;1;0;-23.650841;-70.401947;1;1;1229;1;1;1;;GRATUITO;GRATUITO
284;2101;4;LICEO DE HOMBRES DE ANTOFAGASTA MARIO BAHAMONDE SILVA;1;1;0;-23.653629;-70.398857;1;1;1204;1;1;1;;GRATUITO;GRATUITO
285;2101;2;LICEO BICENTENARIO MARTA NAREA DIAZ;1;1;0;-23.650129;-70.401154;1;1;1163;1;1;1;;GRATUITO;GRATUITO
286;2101;0;LICEO LA PORTADA;1;1;0;-23.60877;-70.381821;1;1;923;1;1;1;;GRATUITO;GRATUITO
287;2101;9;LICEO DOMINGO HERRERA RIVERA;1;1;0;-23.63081;-70.38768;1;0;1024;1;1;1;;GRATUITO;GRATUITO
288;2101;7;ESCUELA JAPON;1;1;0;-23.62619;-70.379997;1;0;881;1;1;2;;GRATUITO;GRATUITO
289;2101;5;ESCUELA ESPANA;1;1;0;-23.619909;-70.378067;1;0;697;1;1;2;;GRATUITO;GRATUITO
291;2101;7;ESCUELA PADRE GUSTAVO LE PAIGE DE WALQUE;1;1;0;-23.618601;-70.382301;1;0;1060;1;1;2;;GRATUITO;GRATUITO
292;2101;5;ESCUELA REPUBLICA DE ITALIA;1;1;0;-23.62779;-70.385933;1;0;814;1;1;1;;GRATUITO;GRATUITO
293;2101;3;ESCUELA JOSE PAPIC RADNIC;1;1;0;-23.5959;-70.381264;1;0;1225;1;1;7;CATOLICA Y EVANGELICA;GRATUITO;GRATUITO
294;2101;1;ESCUELA PROFESORA LJUBICA DOMIC WUTH;1;1;0;-23.652349;-70.399803;1;0;740;1;1;1;;GRATUITO;GRATUITO
296;2101;8;ESCUELA REPUBLICA DE ESTADOS UNIDOS;1;1;0;-23.657921;-70.395332;1;0;592;1;1;2;;GRATUITO;GRATUITO
297;2101;6;ESCUELA ALCALDE MAXIMILIANO POBLETE;1;1;0;-23.661079;-70.39682;1;0;607;1;1;1;;GRATUITO;GRATUITO
298;2101;4;ESCUELA DARIO SALAS DIAZ;1;1;0;-23.66102;-70.396584;1;0;542;1;1;1;;GRATUITO;GRATUITO
299;2101;2;ESCUELA GRECIA;1;1;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
301;2101;8;ESCUELA ROMULO J. PENA MATURANA;1;1;0;-23.64414;-70.384552;1;0;607;1;1;2;;GRATUITO;GRATUITO
302;2101;6;ESCUELA JUAN LOPEZ;1;1;0;-23.661209;-70.391403;1;0;642;1;1;2;;GRATUITO;GRATUITO
303;2101;4;ESCUELA REPUBLICA ARGENTINA;1;1;0;-23.628611;-70.39312;1;0;508;1;1;1;;GRATUITO;GRATUITO
304;2101;2;LICEO BICENTENARIO ANDRÉS SABELLA;1;1;0;-23.67577;-70.410759;1;0;1327;1;1;1;;GRATUITO;GRATUITO
305;2101;0;ESCUELA HUMBERTO GONZALEZ ECHEGOYEN;1;1;0;-23.589371;-70.383522;1;0;992;1;1;7;LAICO;GRATUITO;GRATUITO
306;2101;9;ESCUELA HUANCHACA;1;1;0;-23.640711;-70.390923;1;0;328;1;1;7;CATÓLICA- EVANGÉLICA;GRATUITO;GRATUITO
307;2101;7;ESCUELA DE PARVULOS MARCELA PAZ;1;1;0;-23.62614059;-70.38031006;1;0;259;1;1;9;;GRATUITO;GRATUITO
308;2101;5;ESCUELA DE ADULTOS DR.ANTONIO RENDIC;1;1;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
310;2101;7;ESCUELA CLAUDIO MATTE PEREZ;1;1;0;-23.63722;-70.387627;1;0;530;1;1;1;;GRATUITO;GRATUITO
311;2101;5;ESC DIFERENCIAL JUAN SANDOVAL CARRASCO;1;1;0;-23.66712761;-70.39998627;0;0;227;1;1;1;;GRATUITO;GRATUITO
312;2101;3;ESCUELA ECUADOR;1;1;0;-23.634991;-70.395157;1;0;718;1;1;1;;GRATUITO;GRATUITO
313;2101;1;ESCUELA ARTURO PRAT;1;1;0;-23.607071;-70.382141;1;0;1229;1;1;2;;GRATUITO;GRATUITO
315;2101;8;ESCUELA HEROES DE LA CONCEPCION;1;1;0;-23.62591;-70.387817;1;0;516;1;1;7;LAICO;GRATUITO;GRATUITO
316;2101;6;ESCUELA LAS AMERICAS PROFESOR JUSTO VALLADARES ORELLANA;1;1;0;-23.605101;-70.389297;1;0;402;1;1;1;;GRATUITO;GRATUITO
317;2101;4;ESCUELA LAS ROCAS;1;1;0;-23.589109;-70.393753;1;0;975;1;1;1;;GRATUITO;GRATUITO
318;2101;2;ESCUELA EDDA CUNEO DONNAGIO;1;1;0;-23.4352;-70.43364;1;0;327;1;1;2;;GRATUITO;GRATUITO
319;2101;0;ESCUELA LA BANDERA;1;1;0;-23.599859;-70.378242;1;0;867;1;1;2;;GRATUITO;GRATUITO
320;2101;4;LICEO ARTISTICO DE ANTOFAGASTA `ARMANDO CARRERA GONZALEZ`;1;1;0;-23.66744;-70.401711;1;0;934;1;1;2;;GRATUITO;GRATUITO
321;2101;2;ESCUELA BASICA SIMON BOLIVAR PALACIOS;1;1;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
322;2101;0;ESCUELA GENERAL MANUEL BAQUEDANO;1;1;0;-23.6231;-70.38549;1;0;614;1;1;7;LAICA;GRATUITO;GRATUITO
324;2101;7;ESCUELA FUNDACION MINERA ESCONDIDA;1;1;0;-23.618;-70.372414;1;0;490;1;1;1;;GRATUITO;GRATUITO
326;2101;3;ESCUELA SANTIAGO AMENGUAL B.;1;1;0;-23.627781;-70.378639;1;0;638;1;1;1;;GRATUITO;GRATUITO
327;2101;1;ESCUELA PEDRO AGUIRRE CERDA;1;1;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
329;2101;8;LICEO BICENTENARIO INSTITUTO JOSÉ MAZA SANCHO;1;1;0;-23.693741;-70.409813;1;0;657;1;1;1;;GRATUITO;GRATUITO
330;2101;1;ESCUELA DE PARVULOS LOS PINGUINITOS;1;1;0;-23.59660912;-70.38334656;1;0;174;1;1;1;;GRATUITO;GRATUITO
332;2101;8;ESCUELA GABRIELA MISTRAL;1;1;0;-23.59593;-70.373993;1;0;548;1;1;2;;GRATUITO;GRATUITO
333;2101;6;ESCUELA DE PARVULOS BLANCA NIEVES;1;1;0;-23.60323906;-70.37728119;1;0;192;1;1;1;;GRATUITO;GRATUITO
335;2101;2;COLEGIO MISIONERO JOSE LANCASTER;3;2;0;-23.660089;-70.389359;1;0;621;1;1;3;;GRATUITO;GRATUITO
336;2101;0;LICEO EXPERIMENTAL ARTISTICO-APLICACION;3;2;0;-23.65575;-70.400574;0;0;1335;1;1;1;;$1.000 A $10.000;MAS DE $100.000
337;2101;9;COLEGIO SANTA TERESITA;3;2;0;-23.65032;-70.391411;0;0;983;1;1;2;;GRATUITO;$50.001 A $100.000
340;2101;9;CENTRO TRATAMIEN.INTEGRAL RAYITO DE SOL;3;2;0;-23.677422;-70.40916;0;0;127;1;1;7;DECISIÓN FAMILIAR;GRATUITO;GRATUITO
341;2101;7;COLEGIO ADVENTISTA DE ANTOFAGASTA;3;2;0;-23.633221;-70.394981;1;0;821;1;1;7;ADVENTISTA DEL 7° DÍA;$1.000 A $10.000;$50.001 A $100.000
342;2101;5;COLEGIO INGLES SAN JOSE;3;2;0;-23.665331;-70.400368;0;0;1343;1;1;2;;$1.000 A $10.000;MAS DE $100.000
343;2101;3;ESCUELA PRESBITERIANA;3;2;0;-23.654751;-70.39537;1;0;684;1;1;3;;GRATUITO;GRATUITO
344;2101;1;COLEGIO SANTA EMILIA;3;2;0;-23.5893;-70.379623;0;0;999;1;1;2;;GRATUITO;$50.001 A $100.000
349;2101;2;ESC. PARV. LAS ARDILLITAS 1;4;3;0;-23.68204;-70.4147;0;0;0;0;1;1;;MAS DE $100.000;MAS DE $100.000
350;2101;6;COLEGIO LIDIA MORENO;3;2;0;-23.656691;-70.397247;0;0;749;1;1;2;;GRATUITO;$50.001 A $100.000
352;2101;2;ESC. PARV. PAPELUCHO;4;3;0;-23.669407;-70.40568;0;0;0;0;1;9;;MAS DE $100.000;MAS DE $100.000
353;2101;0;ESC. PARV. GRETCHEN;4;3;0;;;0;0;0;0;2;9;;SIN INFORMACION;SIN INFORMACION
354;2101;9;COL. KID'S SCHOOL;4;3;0;-23.648569;-70.39353;0;0;0;0;1;1;;MAS DE $100.000;MAS DE $100.000
355;2101;7;COLEGIO BINACIONAL CHILENO AMERICANO DE ANTOFAGASTA(EX INS. CHILENO NORTEAMERICANO CULTURA);4;3;0;-23.662185;-70.40235;0;0;0;0;3;1;;MAS DE $100.000;MAS DE $100.000
356;2101;5;COLEGIO CORAZON DE MARIA;3;2;0;-23.657869;-70.397011;1;0;1110;1;1;2;;GRATUITO;$50.001 A $100.000
357;2101;3;COL. SAN LUIS;4;3;0;-23.651312;-70.39532;0;0;994;1;1;2;;MAS DE $100.000;MAS DE $100.000
358;2101;1;INS. SANTA MARIA;4;3;0;-23.652909;-70.39543;0;0;453;1;1;2;;MAS DE $100.000;MAS DE $100.000
361;2101;1;COL. THE ANTOFAGASTA BRITISH SCHOOL;4;3;0;-23.677394;-70.41035;0;0;900;1;1;1;;MAS DE $100.000;MAS DE $100.000
363;2101;8;COL. GIANT;4;3;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
364;2101;6;COL. ANTOFAGASTA;4;3;0;-23.5592154;-70.3942274;0;0;661;1;1;1;;MAS DE $100.000;MAS DE $100.000
365;2101;4;COLEGIO EAGLE SCHOOL;3;2;0;-23.647011;-70.392281;0;0;852;1;1;1;;GRATUITO;MAS DE $100.000
366;2101;2;HRVATSKA SKOLA S. ESTEBAN (EX-J. SKOLA);4;3;0;-23.653932;-70.39744;0;0;1084;1;1;1;;MAS DE $100.000;MAS DE $100.000
367;2102;0;COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT;2;1;0;-23.10523;-70.440666;1;1;1726;1;1;1;;GRATUITO;GRATUITO
368;2102;9;ESCUELA BASICA JULIA HERRERA VARAS;2;1;0;-23.10376;-70.447853;1;0;1330;1;1;7;OPTATIVO DE LA FAMILIA (CATÓLICO-EVANGÉLICO);GRATUITO;GRATUITO
369;2102;7;ESCUELA LUCILA GODOY ALCAYAGA;2;1;1;-22.712311;-70.276001;1;0;16;1;1;2;;GRATUITO;GRATUITO
370;2103;0;ESCUELA ESTACION BAQUEDANO;2;1;0;-23.33522;-69.845451;1;0;176;1;1;2;;GRATUITO;GRATUITO
371;2103;9;COMPLEJO EDUCATIVO CARACOLES;2;1;0;-22.890829;-69.32029;1;1;164;1;1;2;;GRATUITO;GRATUITO
372;2104;7;LICEO POLITECNICO JOSE MIGUEL QUIROZ;2;1;0;-25.40234;-70.474457;1;1;490;1;1;1;;GRATUITO;GRATUITO
373;2104;5;LICEO JUAN CORTES-MONROY CORTES;2;1;0;-25.40683;-70.484734;1;0;442;1;1;1;;GRATUITO;GRATUITO
374;2104;3;ESCUELA HOGAR VICTORIANO QUINTEROS SOTO;2;1;0;-25.4072;-70.4814;1;0;446;1;1;2;;GRATUITO;GRATUITO
375;2104;1;ESCUELA VICTOR CARVAJAL MEZA;2;1;0;-25.406651;-70.485962;1;0;520;1;1;7;SIN ORIENTACIÓN RELIGIOSA;GRATUITO;GRATUITO
377;2104;8;ESCUELA PARANAL;2;1;1;-25.010099;-70.465363;1;0;35;1;1;2;;GRATUITO;GRATUITO
378;2104;6;ESCUELA PARTICULAR BERNARDO O'HIGGINS;3;2;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
379;3201;4;LICEO FEDERICO VARELA;6;5;0;-26.345437;-70.615625;1;1;735;1;1;1;;GRATUITO;GRATUITO
380;3201;8;ESCUELA BÁSICA DIEGO PORTALES PALAZUELOS;6;5;0;-26.341;-70.614601;1;0;294;1;1;1;;GRATUITO;GRATUITO
381;3201;6;ESCUELA BÁSICA PEDRO LUJAN;6;5;0;-26.43018;-70.287727;1;0;124;1;1;1;;GRATUITO;GRATUITO
382;3201;4;ESCUELA GASPAR CABRALES, ARTÍSTICA Y DEPORTIVA;6;5;0;-26.35976;-70.641693;1;0;344;1;1;1;;GRATUITO;GRATUITO
383;3201;2;ESCUELA BÁSICA DIFERENCIAL JOSÉ LUIS OLIVARES ARANCIBIA;6;5;0;-26.34287834;-70.61779022;0;0;53;1;1;1;;GRATUITO;GRATUITO
384;3202;0;LICEO BICENTENARIO  MANUEL MAGALHAES MEDLING;6;5;0;-26.393299;-70.055901;1;1;566;1;1;1;;GRATUITO;GRATUITO
385;3202;9;ESCUELA DE POTRERILLOS;6;5;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
386;3202;7;ESCUELA ALIRO LAMAS CASTILLO;6;5;0;-26.387899;-70.045731;1;0;571;1;1;1;;GRATUITO;GRATUITO
387;3202;5;ESCUELA BÁSICA EMPERATRIZ SEPÚLVEDA LANDEROS;6;5;1;-26.38546;-70.050751;1;0;35;1;1;1;;GRATUITO;GRATUITO
388;3202;3;COLEGIO MATILDE TRASLAVINA VILLALON;3;2;1;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
389;3202;1;ESCUELA ESPECIAL ROSITA AZUL;3;2;0;;;0;0;0;0;3;7;VALÓRICA;GRATUITO;GRATUITO
390;3202;5;ESCUELA COEDUCACIONAL PARTICULAR;3;2;0;-26.243219;-69.62278;1;0;445;1;1;2;;GRATUITO;GRATUITO
391;3202;3;ESCUELA COEDUCACIONAL PARTICULAR OSCAR Y;3;2;0;-26.24438551;-69.62707947;0;0;0;0;3;1;;GRATUITO;GRATUITO
392;3202;1;LICEO DIEGO DE ALMEIDA;3;2;0;-26.24929;-69.626503;1;0;589;1;1;2;;GRATUITO;GRATUITO
396;3101;4;INSTITUTO COMERCIAL ALEJANDRO RIVERA DÍAZ;6;5;0;-27.363791;-70.334877;1;1;764;1;1;1;;GRATUITO;GRATUITO
397;3101;2;LICEO TÉCNICO PROFESIONAL EDWIN LATORRE RIVERO;6;5;0;-27.3730793;-70.32965088;0;0;130;1;1;7;NO APLICA.;GRATUITO;GRATUITO
399;3101;9;LICEO JOSÉ ANTONIO CARVAJAL;6;5;0;-27.37435;-70.328217;1;1;1090;1;1;1;;GRATUITO;GRATUITO
400;3101;6;LICEO BICENTENARIO MERCEDES FRITIS MACKENNEY;6;5;0;-27.369619;-70.325371;1;0;929;1;1;1;;$1.000 A $10.000;GRATUITO
401;3101;4;ESCUELA BERNARDO O HIGGINS;6;5;0;-27.362459;-70.329453;1;0;850;1;1;1;;GRATUITO;GRATUITO
402;3101;2;ESCUELA RUDECINDO ARMANDO PENA CARRASCO;6;5;0;-27.35911404;-70.34798863;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
403;3101;0;ESCUELA LAURA ROBLES SILVA;6;5;0;-27.373711;-70.306473;1;0;457;1;1;1;;GRATUITO;GRATUITO
404;3101;9;ESCUELA EDUCACIÓN DIFERENCIAL MARÍA LUZ LANZA PIZARRO;6;5;0;-27.37200356;-70.32041168;0;0;148;1;1;1;;GRATUITO;GRATUITO
405;3101;7;ESCUELA LOS ESTANDARTES;6;5;0;-27.36982;-70.313591;1;0;525;1;1;1;;GRATUITO;GRATUITO
406;3101;5;ESCUELA VICENTE SEPÚLVEDA ROJO;6;5;0;-27.35685;-70.322128;1;0;746;1;1;7;LAICO(A).;GRATUITO;GRATUITO
407;3101;3;ESCUELA JESÚS FERNÁNDEZ HIDALGO;6;5;0;-27.374941;-70.337769;1;0;378;1;1;2;;$1.000 A $10.000;GRATUITO
408;3101;1;ESCUELA PEDRO LEÓN GALLO;6;5;0;-27.361481;-70.324944;1;0;910;1;1;7;LAICA;GRATUITO;GRATUITO
410;3101;3;ESCUELA JOSÉ MANSO DE VELASCO;6;5;0;-27.36322;-70.318581;1;0;603;1;1;2;;GRATUITO;GRATUITO
411;3101;1;ESCUELA LAS CANTERAS;6;5;0;-27.37129;-70.320618;1;0;609;1;1;2;;GRATUITO;GRATUITO
413;3101;8;ESCUELA LAS BRISAS;6;5;0;-27.35573196;-70.3310318;1;0;209;1;1;7;CATÓLICA/EVANGÉLICA;GRATUITO;GRATUITO
415;3101;4;LICEO DE MÚSICA DE COPIAPÓ HUGO GARRIDO GAETE;6;5;0;-27.37387848;-70.32836151;0;0;933;1;1;2;;GRATUITO;GRATUITO
416;3101;2;ESCUELA ABRAHAM SEPÚLVEDA PIZARRO;6;5;0;-27.35737;-70.347443;1;0;680;1;1;1;;GRATUITO;GRATUITO
417;3101;0;COLEGIO BUEN PASTOR;6;5;0;-27.371309;-70.328178;1;0;648;1;1;2;;GRATUITO;GRATUITO
418;3101;9;ESCUELA ISABEL PEÑA MORALES;6;5;0;-27.3839;-70.307793;1;0;828;1;1;2;;GRATUITO;GRATUITO
419;3101;7;ESCUELA HERNÁN MÁRQUEZ HUERTA;6;5;0;-27.4147;-70.2715;1;0;616;1;1;1;;GRATUITO;GRATUITO
420;3101;0;LICEO FERNANDO ARIZTÍA RUIZ;6;5;0;-27.40682;-70.269547;1;0;1610;1;1;1;;GRATUITO;GRATUITO
421;3101;9;ESCUELA BRUNO ZAVALA FREDES;6;5;0;-27.380211;-70.322678;1;0;871;1;1;2;;GRATUITO;GRATUITO
423;3101;5;ESCUELA SAN PEDRO;6;5;1;-27.3254;-70.5366;1;0;372;1;1;1;;GRATUITO;GRATUITO
427;3101;8;ESCUELA LUIS CRUZ MARTÍNEZ;6;5;0;-27.39292;-70.298683;1;0;401;1;1;1;;GRATUITO;GRATUITO
429;3101;4;LICEO CATÓLICO ATACAMA;3;2;0;-27.366802;-70.3368;0;0;2137;1;1;2;;GRATUITO;MAS DE $100.000
430;3101;8;LICEO POLITÉCNICO BELÉN;3;2;0;-27.361509;-70.333351;1;0;984;1;1;2;;GRATUITO;GRATUITO
431;3101;6;LICEO SAGRADO CORAZÓN;3;2;0;-27.366791;-70.337898;1;0;819;1;1;2;;$1.000 A $10.000;$50.001 A $100.000
433;3101;2;COLEGIO ADVENTISTA DE COPIAPÓ;3;2;0;-27.369869;-70.32711;1;0;1047;1;1;7;ADVENTISTA;$1.000 A $10.000;$50.001 A $100.000
434;3101;0;ESCUELA SAN VICENTE DE PAUL;3;2;0;-27.367359;-70.315086;1;0;849;1;1;2;;GRATUITO;GRATUITO
435;3101;9;COLEGIO PARTIC. LUIS KATUNAR ZAFARANIC;4;3;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
437;3101;5;ESCUELA TÉCNICO PROFESIONAL;3;2;0;-27.36244;-70.345718;0;0;1223;1;1;1;;$1.000 A $10.000;$50.001 A $100.000
438;3102;3;LICEO MANUEL BLANCO ENCALADA;6;5;0;-27.07362;-70.826851;1;1;610;1;1;1;;GRATUITO;GRATUITO
439;3101;1;ESCUELA TOTORAL;6;5;1;-27.367649;-70.312523;0;0;4;1;1;1;;GRATUITO;GRATUITO
440;3102;5;COLEGIO PARROQUIAL PADRE NEGRO;3;2;0;-27.0695;-70.810699;0;0;1160;1;1;2;;GRATUITO;GRATUITO
441;3103;3;ESCUELA DE CONCENTRACIÓN;6;5;0;-27.477699;-70.253197;1;1;147;1;1;1;;GRATUITO;GRATUITO
442;3103;1;ESCUELA VICTOR MANUEL SÁNCHEZ CABAÑAS;6;5;0;-27.483;-70.267448;1;0;359;1;1;2;;GRATUITO;GRATUITO
444;3103;8;ESCUELA LUIS URIBE ORREGO;6;5;0;-27.49749;-70.266144;1;0;312;1;1;7;LAICA;GRATUITO;GRATUITO
445;3103;6;ESCUELA PAUL HARRIS;6;5;1;-27.50318;-70.264992;0;0;36;1;1;1;;GRATUITO;GRATUITO
446;3103;4;ESCUELA AMOLANAS;6;5;1;-27.97069;-70.001984;0;0;33;1;1;2;;GRATUITO;GRATUITO
447;3103;2;ESCUELA SAN ANTONIO;6;5;1;-27.878361;-70.054153;0;0;7;1;1;2;;GRATUITO;GRATUITO
448;3301;0;LICEO PEDRO TRONCOSO MACHUCA;6;5;0;-28.57592;-70.757088;1;1;873;1;1;1;;GRATUITO;GRATUITO
449;3301;9;LICEO JOSÉ SANTOS OSSA;6;5;0;-28.58086;-70.752251;1;1;635;1;1;1;;GRATUITO;GRATUITO
450;3301;2;ESCUELA HERMANOS CARRERA;6;5;0;-28.562389;-70.777779;1;0;270;1;1;2;;GRATUITO;GRATUITO
452;3301;9;ESCUELA GABRIELA MISTRAL;6;5;0;-28.575741;-70.762253;1;0;373;1;1;7;LAICA;GRATUITO;GRATUITO
453;3301;7;ESCUELA IGNACIO CARRERA PINTO;6;5;0;-28.577009;-70.75457;1;0;754;1;1;1;;GRATUITO;GRATUITO
454;3301;5;ESCUELA GREGORIO CASTILLO MARÍN;6;5;0;-28.5893;-70.752007;1;0;825;1;1;1;;GRATUITO;GRATUITO
455;3301;3;ESCUELA REPÚBLICA DE LOS ESTADOS UNIDOS;6;5;0;-28.58423;-70.747948;1;0;349;1;1;2;;GRATUITO;GRATUITO
456;3301;1;ESCUELA EDUCACIÓN DIFERENCIAL LUIS IRIARTE IRIARTE;6;5;0;-28.5835743;-70.74552917;0;0;112;1;1;1;;GRATUITO;GRATUITO
458;3301;8;ESCUELA ARTURO PÉREZ CANTO;6;5;0;-28.58073;-70.742218;1;0;324;1;1;2;;GRATUITO;GRATUITO
459;3301;6;ESCUELA BÁSICA ESPAÑA;6;5;0;-28.57317;-70.750839;1;0;446;1;1;7;LAICA;GRATUITO;GRATUITO
461;3301;8;ESCUELA LUIS CRUZ MARTÍNEZ;6;5;0;-28.56885;-70.760941;1;0;300;1;1;1;;GRATUITO;GRATUITO
462;3301;6;ESCUELA JOSÉ CAROCA LAFLOR;6;5;0;-28.57796097;-70.76158142;1;0;366;1;1;2;;GRATUITO;GRATUITO
463;3301;4;ESCUELA BÁSICA ROBERTO CUADRA ALQUINTA;6;5;0;-28.95513;-70.894173;1;0;132;1;1;2;;GRATUITO;GRATUITO
464;3301;2;ESCUELA BÁSICA GUALBERTO KONG FERNÁNDEZ;6;5;0;-28.5791;-70.759132;1;0;586;1;1;7;LAICO;GRATUITO;GRATUITO
466;3301;9;ESCUELA BASICA JAVIERA CARRERA;6;5;1;-28.54130179;-70.89516014;0;0;0;0;2;2;;GRATUITO;GRATUITO
467;3301;7;ESCUELA HERNÁN ARAVENA CONTRERAS;6;5;1;-29.037439;-70.89978;0;0;4;1;1;2;;GRATUITO;GRATUITO
